professor,course,comment,date
Sian Patterson,BCH210,"Don't take this course. The problem is the TA's. They mark the assignments inconsistently, so if you and a friend have assignments that are very similar, you might get a 10/15 and they get a 14/15. Patterson always sides w/ the TA's and will never acknowledge that they're sabotaging students grades. Your grade is determined by luck, not effort.",2020-12-18 23:18:19
Sian Patterson,BCH210,"Her lectures were fine... but if you can, wait until this courses is in-person again! The assignments are super long, and mostly unrelated to anything we learn about in class. Not actually testing your understanding of course material, but just how to write long, useless intros about general knowledge. Quizzes were ok but sometimes ambiguous.",2020-12-14 09:38:54
Sian Patterson,BCH210,Dooooooooooon't take this class,2020-12-14 03:00:41
Sian Patterson,BCH210,The worst professor I've ever met.,2020-12-14 02:57:14
Sian Patterson,BCH210,"sian condenses her 3 hour lectures into 20 minute ones, and always tests us on material that she covered for 0.3 seconds and wasnt even on the slides. when emailing her, she can be very rude and dismissive. i heard a student who got covid asked for an extension but she refused. she doesnt care about our mental health, and doesnt show any sympathy.",2020-12-12 21:40:11
Sian Patterson,BCH210,"I honestly liked Dr. Patterson and I'm not sure why others disagree. The workload may be a bit heavier than other courses but I learned a lot from her class. Her lectures are concise and straightforward, though they could be more detailed. Her quizzes and tests were fair. Don't blame her for not studying and doing poorly on assessments.",2020-12-11 22:07:25
Sian Patterson,BCH210,"As a teacher at a tertiary level institution her demeaner is uncaring, uncompassionate, callous and inconsiderate! I don't understand why the University employs someone of this caliber - not good for kids!",2020-12-09 22:14:53
Sian Patterson,BCH210,"She truly could not care less about you. Petty, impossible over email and genuinely also a terrible prof who tests you on the most arbitrary minute details she mentions in lecture. The workload was insane with multiple weekly quizzes that all counted towards your grade. Will never take her courses again and recommend the same.",2020-12-09 19:18:04
Sian Patterson,BCH210,While her teaching may not be the worst her overall lack of care for students' well-being is incredible. She is rude and condescending in her emails and puts in the absolute minimum effort. Her care for mental health is superficial and she expects you to put her class above all else both classes wise and personal life wise.,2020-12-08 17:00:13
Sian Patterson,BCH210,"Shes super petty and childish over emails and during office hours she gives you this really false reassurance, saying you just need to know the basic patterns of whats taught in lecture, you dont need to know specifics, but then its like the only way to pass her tests is to memorize every word of every slide.",2020-11-25 21:12:20
Sian Patterson,BCH210,She is rude and cold when you email her. The grading in her class (by TAs or her) is so inconsistent. I got almost perfect one assignment while barely passing another time. This course was challenging and I found it hard to learn the material with her lecture style. Her lectures are short but her assignments and quizzes require more depth.,2020-11-24 06:31:55
Sian Patterson,BCH210,Extremely disappointing. I was very excited to take biochem but I don't think I'll be taking more BCH courses. Please avoid her classes at all costs. Please. Save yourself.,2020-11-23 22:00:23
Sian Patterson,BCH210,"Assignments made up a large portion of the grade , and were relatively fair but has a lot of reading and research. But the quizzes are a nightmare and you will get highly specific questions that were briefly mentioned or is a little figure on the corner of a slide, so everything is fair game. She can also be pretty rude when you email her so beware",2020-11-05 21:07:36
Sian Patterson,BCH210,Her lectures are not helpful and she rushes through them. She talks as if everyone understands every single word she says and has seen the material before. Very hard to follow along in her lectures. Her quizzes are difficult and specific but assignments are fair.,2020-11-04 18:56:59
Sian Patterson,BCH210,"Never seen a more universally disliked prof. Inconsiderate, rude, and quite frankly not at all good at teaching anything. Quizzes etc. really take a toll on your mental health (even if you do well). Unspeakably poor delivery methods, shameless lack of awareness on her part. Horribly pretentious, puts the blame entirely on the students,Just godawful",2020-10-26 20:51:36
Sian Patterson,BCH210,"3, 20-minute lectures and 1, 2 hr, slow-paced, ADHD styled tutorial per week. 1. She's clearly reading off a script, making efficient, active-recall type notes impossible. 2. She uses protein-specific examples, expecting us to generalize and apply in assignments. 3. Concepts are brought up as if previous knowledge about it is known by all students",2020-10-23 22:44:36
Sian Patterson,BCH210,"Genuinely the worst professor I've ever heard. This women is condensing a usual of 4 hours of in person lectures a week to 1 hour of online lectures a week. She teaches the whole course as if it was all highschool review, and is very unaproachable and even condescending when asked questions. Would not reccomend, can't believe I'm paying for this.",2020-10-14 02:05:10
Sian Patterson,BCH210,Not approachable or helpful. Very passive aggressive in her emails to students. She puts in the bare minimum. I dont know how she won a teaching award.,2020-10-13 17:52:40
Sian Patterson,BCH210,"Quizzes are terrible 15 minute 10 questions, lectures are pretty useless. Assigments garbage as well. Overall terrible prof.",2020-10-05 20:58:06
Sian Patterson,BCH210,Just generally great prof.,2020-10-03 23:34:53
Sian Patterson,BCH210,AVOID HER! She much more horrible than anything else except the COVID19. We only got 1hour lecture per week and was quizzed on everything and everydetail. You never know what will be on the quiz. And the BBQ question are even worse since they are supposed to be what student can do right after the lecture and in fact they are as ridiculus as quizzes,2020-10-03 12:15:55
Sian Patterson,BCH210,"There's no way she has a 2.5 because she doesn't even deserve a 1. Whatever small detail she says in the lecture, guarantee you it will be on the quiz. Don't bother asking her anything its a waste of your time cuz she'll go out of her way to comment on every little thing to make you feel like the dumbest person",2020-10-01 22:36:20
