professor,course,comment,date
John Rogers,ELEC2501,Prof Rogers and the other profs that work with him in this course do NOT care for his students. They barely reply to emails and they do not care at all about the problems and our concerns regarding this course.,2020-11-02 13:56:32
John Rogers,ELEC2501,Terrible,2020-10-16 20:20:55
John Rogers,ELEC2607,"doesn't care about his students, why he is still teaching is beyond me. he needs to get it through his head that the people he is teaching are paying him so he needs to treat them better.",2020-10-16 18:17:18
John Rogers,ELEC2501,"Great prof, he did not set the final to fail us.",2020-07-09 04:35:59
John Rogers,ELEC2501,"John Rogers sees himself as ""the gateway to professional engineering"", which is what he expects from all his students. The exams are as difficult as it gets. Regardless, Professor Rogers explains things well and somewhat respectful. Is just that the tests especially the final feels like it is designed to fail as many students as possible.",2020-07-07 18:01:10
John Rogers,ELEC2501,Does not have students best interest in mind. Deviates from the course material on exams and test. Combats students concerns with attitude. He is good within his own studies but should not be an educator in any sense. He is not suited for a teaching position.,2020-05-03 00:46:59
John Rogers,ELEC3509,"Do the labs, come prepared and study hard! Dont cheat off others preparing for labs because it will benefit you come exam time. Not the best lectures, you need to go or else he will fail you. Says if you cant pass his course you wont be an electrical engineer wouldnt listen to that because I wouldnt say he is an ideal engineer or educator.",2020-04-01 11:27:49
John Rogers,ELEC2501,"He is extremely good at conveying the information in lectures which is why it's so unfortunate that he tests on things never seen before just to mess with you. Had a 94% going into the final, came out with a C+. Doing the math, that's 44% on the 50% final. When that happens clearly there is a discrepancy between the term tests and the final exam",2020-01-13 20:38:23
John Rogers,ELEC2501,"His intention is to fail many student as he can, not sure why.",2020-01-09 21:41:26
John Rogers,ELEC2501,"Quizzes have an incredibly high level of difficulty than the lectures, and final exam is even harder than that. TA's treat sessions differently (some provide formulas while some don't). Hardly any help from school and no extra practice can be found internet-wide.",2019-12-15 21:36:26
John Rogers,ELEC2501,He is a terrible professor. Don't take his course ever.,2019-12-15 21:35:02
John Rogers,ELEC3509,Makes an interesting course hard for all the wrong reasons. Full of himself and doesnt shy away from giving rude comments and expressing how many students are bad and need to fail. Hands in his pockets while explaining in class. (From a student who got an A. I just studied my off and wasted a lot of time perfecting my lab reports),2019-12-14 22:01:39
John Rogers,ELEC2501,I have never felt more pain in my entire life than taking ELEC2501 with John Rogers. He is a plague to Carleton University. Avoid him at all costs.,2019-12-13 19:07:47
John Rogers,ELEC2501,"John rogers teaches you ELEC 2501 like you have already graduated at Carlton with an electrical engineering degree and are retaking the course just for fun. He makes absurd comments about students failing in class towards students that demoralize them, and seems to not care for their mental health. If you can avoid him you better do so.",2019-12-12 14:53:24
John Rogers,ELEC2501,puts material not covered in class on final pretty mean in class to the students gets way ahead of other section,2019-12-11 09:51:10
John Rogers,ELEC2501,"PURE GARBAGE. IMPOSSIBLE EXAMS, WORST PROF IVE EVER HAD, LOOK AROUND I AINT THE ONLY ONE.",2019-12-11 02:53:38
John Rogers,ELEC2501,Just wants to filter out students and puts content on the final that was never studied in class. I had an 11GPA going into this course and I think i will have failed... John Rogers is the worst if you can avoid it never take him as a prof,2019-12-10 15:37:43
John Rogers,ELEC2501,"I was another one of those who perished at the hands of John Rogers' ELEC 2501 fall 2019 final. As stated by others, the exam had questions not related to the course material. Some people said he was walking around the exam room smilling as students were struggling. Avoid at all costs, take it in the summer if you have to.",2019-12-10 05:28:48
John Rogers,ELEC3509,John is Carleton's best financial decision.,2019-12-10 05:08:55
John Rogers,ELEC2501,"Final exam had concepts that were not taught throughout the semester and were not in any notes nor the textbook. I did many many practice problems from the textbook, probably around over 100 different ones, plus doing practice exams and re doing quizzes. Hardly any of the exam questions even were similar to these problems provided.",2019-12-10 04:39:09
John Rogers,ELEC2501,"He assigns textbook problems to prepare for tests, but the only thing is that the test difficulty is so drastic compared to the textbook problems. The textbook problems are no use for studying considering he makes everything so much more difficult and he does not give you enough material to prepare yourself for his difficult tests.",2019-12-10 03:49:03
John Rogers,ELEC2501,Known for destroying the GPA's of many. Currently being questioned for the difficulty of the exams he writes. Avoid at all costs.,2019-12-10 03:08:38
John Rogers,ELEC2501,"The worst professor I have had. No scratch that, the worst professor I will EVER have in my post secondary studies. Nothing can be worse than this guy.",2019-12-09 00:12:30
John Rogers,ELEC3509,Course is hard but if you put effort it should help. However this prof says if you dont get 50% on the final you fail and that is so ridiculous... the department of engineering should look into that otherwise they are going to have lots of students complaining.,2019-01-08 19:30:48
John Rogers,ELEC3509,"ELEC 3509 is a tough course and takes up around 80% of your time compared to the rest of your courses. John Rogers doesn't necessarily make the course harder than it should be, but his method of teaching makes you put in more effort. Although, I don't agree with how he teaches the course, you can definitely push through. Work hard.",2018-12-14 15:10:57
John Rogers,ELEC3509,"John Roger's is the worst professor I have had at Carleton. His method of teaching is putting a graded pop quiz of untaught material on the board. If you even had time to ask him a question in the 10 minute period he gives for the test, all you would get is him echoing your question back to you with a smug remark on why you should already know it.",2018-12-10 12:38:34
John Rogers,ELEC3509,"He answers questions by saying if you don't even know this, drop engineering this is not for you! He pops up questions randomly and you have to hand in in 1min! You have to have your name on the paper on every page of your notes to be prepared. If you did the attendance question wrong, it is also a fail. Miss or fail three questionsfail course",2018-09-19 14:54:44
John Rogers,ELEC3509,"Should not be a prof. Has many pop quizzes during lectures about things he hasn't taught you yet, if you get it wrong, that's a fail. More than 3 failed pop quizzes and he flunks you. Handing in a quiz 2 seconds too late from his 30 second timing for 300 students to bring him a paper at the front of the room? He won't take it and that's a fail.",2018-09-18 16:32:59
John Rogers,ELEC3509,Has a hard time seeing past himself. Do past mid/exams. Had 3905 in summer. He wasted many classes+didnt really cover oscillators. Ask questions if ure not 100% comfortable with material+keep asking till u understand it. Has stupid attendance marks and will fail u; be a gem and submit papers for those that didnt attend (their name+#+relevant calcs),2018-01-14 13:44:02
John Rogers,ELEC3509,Very nice prof. He tells you everything.,2017-12-13 21:32:29
John Rogers,ELEC3509,"John Rogers is an excellent Professor, despite what most of these reviews say.  The common theme is the difficulty of the class, and the in-class participation, which motivates you to attend lectures and actually put in work. He does a good job of answering questions, and the material is all given to you from his website.  Hardest class I've taken",2016-12-19 14:09:46
John Rogers,ELEC3509,"Lectures barely relevant to lab, you will spend countless hours trying to understand how to do the prelab because he never really went over the theory or procedure to understand what are doing. VITAL: work with people on solving these because alone you will fail at least the first time but make sure you can do them by yourself for exams.",2016-08-17 01:53:43
