school,professor,course,comment
University Of Toronto,Katherine Daignault,STA302,"lots of typos, lots of assignments, slides reader"
University Of Toronto,Katherine Daignault,STA302,Assignment is hard. Read slides. I have 5 midterms at the same date and I ask for change to other section to write the midterm. But she didnt allowed. No nice at all.
University Of Toronto,Katherine Daignault,STA304,"Midterm average below passing grade says a lot. Plus she only curved up to 50, the minimum grade required to pass. TOO MANY MISTAKES IN SLIDES. I think teachers should know to self-reflect and try to improve when only less than 10% of the students enrolled show up to class, especially while attendance counts for marks."
University Of Toronto,Sian Patterson,BCH210,"At first, her lecs were very hard to understand & she spoke too fast, but as the sem went on, she spoke slower and explained better (though not good). You need to take notes of EVERY little thing she mentions bc its testable. Pay attention to the pics and the tiny words on the pics. The assgmt was a mark booster but u need to work for it. not easy"
University Of Toronto,Sian Patterson,BCH210,"Geniunely a nice person, but the first midterm was definitely rough (52% average IIRC). Second midterm was a breeze, assignment was marked leniently, and final exam was extremely fairly. Her lectures are actually taught very well, and she's super nice in office hours. A tough and challenging course, but doable nonetheless."
University Of Toronto,Sian Patterson,BCH210,"Don't get scared away by your midterm marks. The assignment and final definitely boosted my mark. Attend office hours and post questions on discussion boards, they help a lot. 
Attempt the tutorial questions before the TA goes over them, make the best use of the limited practice questions!"
University Of Toronto,Sian Patterson,BCH210,"You can at least get an easy A if you know everything in ppt. The average for assignments is pretty high, and the LEC content is very useful for every life science student."
University Of Toronto,Sian Patterson,BCH210,I changed my whole major because of this class because the prof was just bad. the content was doable and its biochem so obviously its tuff but she made it IMPOSSIBLE. I hope she understands how detrimental this is for her students. I want to confront her and tell her she made my dislike myself over a STUPID COURSE. I feel for future uoft lifesci 
University Of Toronto,Sian Patterson,BCH210,"Please Uoft, my mental health is already messed up and you decided to bring patterson to screw me up harder. She is bad, really bad at this. I am sure the content was not that bad BUT MAN she hates us. she is just bad. I hope i can mentally recover from her class cause I don't think I WILL EVER"
University Of Toronto,Sian Patterson,BCH210,"Please run, if you cant, speed walk AWAY FROM THE PATTERSON. She made me hate biochem. I actually enjoyed all the bio courses, even the tough ones BUT SHE WAS AWFUL. you can tell she took pride in failing her students. I really hope someone else teaches the BCH210 class. She should not be a prof. If I ever teach, I will make sure to not be her"
University Of Toronto,Sian Patterson,BCH210,"As the person responsible for all our tests, yikes. As a lecturer and course coordinator, I've actually found that she's really nice and accessible in person. BCH210 will hit you like a freight train at first, but the final assignment was marked VERY leniently and the final was definitely curved up. "
